id,Last_NM,First_NM,Street_NR,Street_NM,City,State
174776,HURST,Whitney,19684,Oak,Spring,Field
179184,HUTCHINSON,Gloria,899,Spruce,Spring,Field
171906,HUTCHINSON,Jesse,5214,Johnson,Spring,Field
171270,HUTCHINSON,Lynn,20184,Sixth,Spring,Field
174200,HUTCHINSON,Rodney,27471,River,Spring,Field
176383,HUYNH,Bryce,7844,Delaware,Spring,Field
173530,HUYNH,Miranda,19716,Cedar,Spring,Field
172782,IBARRA,Kathryn,13406,Juniper,Spring,Field
171769,IBARRA,Monique,13001,Ninth,Spring,Field
172256,INGRAM,Allen,11459,Quail,Spring,Field
175058,INGRAM,Autumn,23185,Cypress,Spring,Field
171648,INGRAM,Calvin,5102,West,Spring,Field
177168,INGRAM,Douglas,15053,Orchard,Spring,Field
177938,INGRAM,Gregory,1380,Fifth,Spring,Field
172758,INGRAM,Karen,12091,Pecan,Spring,Field
170985,INGRAM,Kathryn,25640,Columbine,Spring,Field
176743,INGRAM,Shaun,1788,Evergreen,Spring,Field
176481,IRWIN,Calvin,3410,Delaware,Spring,Field
171503,IRWIN,Cassandra,4308,Pine,Spring,Field
181366,IRWIN,Darlene,26539,Tenth,Spring,Field
171813,IRWIN,Derek,11949,Columbine,Spring,Field
184478,IRWIN,Joan,12938,Columbine,Spring,Field
192987,IRWIN,Kerri,17445,Jackson,Spring,Field
171526,IRWIN,Stanley,4393,Tenth,Spring,Field
173121,IRWIN,Trinity,25181,Johnson,Spring,Field
178574,JACKSON,Brooke,29877,Malulani,Spring,Field
178612,JACKSON,Lester,308,Pine,Spring,Field
170971,JACKSON,Martin,14281,Hill,Spring,Field
172459,JACOBS,Bonnie,8543,Navajo,Spring,Field
176717,JACOBS,Cathy,20679,Meadow,Spring,Field
171091,JACOBS,Charles,20842,Lincoln,Spring,Field
171542,JACOBS,Judith,15171,Orchard,Spring,Field
176037,JACOBSON,Erika,164,Columbine,Spring,Field
178273,JACOBSON,Julia,27619,Lee,Spring,Field
173811,JACOBSON,Levi,25925,Johnson,Spring,Field
182493,JACOBSON,Olivia,11070,Airport,Spring,Field
171108,JAMES,Allison,5634,Apache,Spring,Field
180277,JAMES,Christopher,14800,Laurel,Spring,Field
174361,JAMES,Leonard,11796,Evergreen,Spring,Field
186018,JAMES,Sabrina,18728,Broadway,Spring,Field
178876,JAMES,Stephen,3264,Cedar,Spring,Field
172109,JARVIS,Arthur,29314,Tenth,Spring,Field
182318,JARVIS,Billy,29044,Smith,Spring,Field
171625,JARVIS,Chad,22790,Holly,Spring,Field
183921,JARVIS,Irene,17362,Hill,Spring,Field
171959,JARVIS,Ivan,14131,West,Spring,Field
178597,JEFFERSON,Colleen,8394,Pine,Spring,Field
171482,JEFFERSON,Janet,12252,Fourth,Spring,Field
182069,JEFFERSON,Luis,19537,Mountain,View,Spring
178402,JEFFERSON,Nathan,18135,Eleventh,Spring,Field
170916,JEFFERSON,Penny,29498,Hemlock,Spring,Field
191113,JEFFERSON,Randall,19165,S,100,Spring
171007,JENKINS,Henry,19077,Maple,Spring,Field
171070,JENKINS,Joseph,1563,Ridge,Spring,Field
177474,JENKINS,Lawrence,6012,Oak,Spring,Field
183325,JENKINS,Martin,20359,Meadow,Spring,Field
178174,JENKINS,Victor,19095,Cherry,Spring,Field
175656,JENNINGS,Christine,20753,Lincoln,Spring,Field
174314,JENNINGS,Colleen,15894,Delaware,Spring,Field
173120,JENNINGS,Lindsay,17398,Kahili,Spring,Field
183483,JENNINGS,Minnie,12443,Mesquite,Spring,Field
172431,JENSEN,Allen,22176,Pecan,Spring,Field
171888,JENSEN,Brooke,26745,First,Spring,Field
175083,JENSEN,Courtney,28188,Lehua,Spring,Field
174489,JENSEN,Isabel,28927,Ridge,Spring,Field
175885,JENSEN,Joel,19512,Dogwood,Spring,Field
176536,JIMENEZ,Karen,29349,Cottonwood,Spring,Field
171818,JIMENEZ,Patty,10657,Walnut,Spring,Field
179513,JIMENEZ,Rebekah,22606,Elm,Spring,Field
175536,JIMENEZ,Riley,25111,Wood,Spring,Field
171121,JIMENEZ,Roberto,8318,Lee,Spring,Field
174995,JIMENEZ,Stefanie,20845,Malulani,Spring,Field
174044,JOHNS,Margie,6947,Shore,Spring,Field
174260,JOHNS,Marie,24578,Hampton,Spring,Field
173250,JOHNSON,Dwayne,3016,Palo,Verde,Spring
175761,JOHNSON,Geraldine,7228,Spruce,Spring,Field
171335,JOHNSON,Vicki,12539,County,Line,Spring
171822,JOHNSTON,Carol,14886,Birch,Spring,Field
174334,JOHNSTON,Eva,5951,Hampton,Spring,Field
170891,JOHNSTON,Katie,18228,Broadway,Spring,Field
171463,JOHNSTON,Kristen,14717,Redwood,Spring,Field
173135,JONES,Derek,3282,Redwood,Spring,Field
170873,JONES,Dwayne,23219,Laurel,Spring,Field
170914,JONES,Thomas,29523,Jackson,Spring,Field
170906,JONES,Yvonne,14385,Lehua,Spring,Field
175152,JORDAN,Jean,13432,Sycamore,Spring,Field
172890,JORDAN,Richard,15991,Orchard,Spring,Field
180751,JORDAN,Stuart,28733,First,Spring,Field
171461,JORDAN,Taylor,5977,Wilson,Spring,Field
175604,JOSEPH,Bill,10944,Elm,Spring,Field
178453,JOSEPH,Dana,25764,Williams,Spring,Field
172119,JOSEPH,Delores,19709,A,Spring,Field
171955,JOSEPH,Emily,18238,Shore,Spring,Field
172374,JOSEPH,Kylee,22574,Oak,Spring,Field
173125,JOSEPH,Marshall,19446,Juniper,Spring,Field
178795,JOSEPH,Ruby,20052,Spruce,Spring,Field
171039,JOSEPH,Veronica,19395,Church,Spring,Field
171171,JOYCE,Renee,13749,Pleasant,Spring,Field
173927,JOYCE,Roger,19364,Wood,Spring,Field
171042,JUAREZ,Bobby,8736,Aspen,Spring,Field
171223,JUAREZ,John,16384,Seventh,Spring,Field
171287,JUAREZ,Peggy,16086,Lee,Spring,Field
176004,JUAREZ,Rhonda,22006,Columbine,Spring,Field
172071,KAISER,Cory,19461,First,Spring,Field
172023,KAISER,Jesse,4796,Pecan,Spring,Field
176038,KAISER,Kathy,28084,Center,Spring,Field
174751,KAISER,Tony,25382,Washington,Spring,Field
173062,KANE,Clyde,15938,Sunset,Spring,Field
173912,KANE,Danny,12142,Church,Spring,Field
174656,KANE,Kelly,13837,Lincoln,Spring,Field
170958,KANE,Maxwell,17013,County,Line,Spring
176749,KANE,Sara,17875,Lehua,Spring,Field
173346,KAUFMAN,Alice,24069,West,Spring,Field
173559,KAUFMAN,Felicia,11204,Church,Spring,Field
171031,KAUFMAN,Gary,18622,Meadow,Spring,Field
185505,KAUFMAN,John,15910,Kansas,Spring,Field
171945,KAUFMAN,Kathy,22290,Sunset,Spring,Field
172678,KAUFMAN,Martin,6865,Cedar,Spring,Field
178020,KAUFMAN,Sabrina,6767,West,Spring,Field
177286,KEITH,Denise,25643,Aspen,Spring,Field
181237,KEITH,Meghan,12527,Main,Spring,Field
175081,KELLER,Pedro,10150,Narragansett,Spring,Field
171303,KELLER,Sylvia,8198,Park,Spring,Field
176272,KELLEY,Ava,17627,Evergreen,Spring,Field
173031,KELLEY,Brenda,13798,Wilson,Spring,Field
175796,KELLEY,Cole,5273,Twelfth,Spring,Field
180036,KELLEY,Danielle,6734,Park,Spring,Field
171529,KELLEY,Jasmine,8636,Tenth,Spring,Field
173012,KELLEY,Leon,6541,Elm,Spring,Field
176450,KELLEY,Mildred,12654,Quail,Spring,Field
171965,KELLY,Gregory,19739,Bay,Spring,Field
175853,KELLY,Ian,2926,Kukui,Spring,Field
171460,KELLY,John,3781,S,400,Spring
172197,KELLY,Johnny,3366,Bay,Spring,Field
175215,KELLY,Juan,10199,Aspen,Spring,Field
173377,KELLY,Kelsey,17139,Fifth,Spring,Field
179748,KELLY,Mya,11996,Kukui,Spring,Field
183363,KELLY,Vicky,2376,Canyon,Spring,Field
171132,KEMP,Carmen,1444,Thirteenth,Spring,Field
177001,KEMP,Haley,1433,Wood,Spring,Field
173359,KEMP,Kristy,2139,Third,Spring,Field
173897,KEMP,Rebekah,675,Jackson,Spring,Field
171033,KEMP,Roger,22773,Hickory,Spring,Field
173889,KENNEDY,Joyce,17060,Tenth,Spring,Field
171104,KENNEDY,Sabrina,22332,River,Spring,Field
174417,KENT,Amber,11370,Highland,Spring,Field
176365,KENT,Janice,29500,S,100,Spring
175462,KENT,Kayla,6146,Quail,Spring,Field
172754,KENT,Patrick,24301,Fifth,Spring,Field
172317,KENT,Yolanda,24422,Oak,Spring,Field
189790,KERR,Damon,20315,Columbine,Spring,Field
171316,KEY,Amanda,8803,Narragansett,Spring,Field
171931,KEY,Donald,11584,Cherry,Spring,Field
175202,KEY,Michele,7041,Columbine,Spring,Field
175953,KHAN,Cassandra,22520,Walnut,Spring,Field
172259,KHAN,Jocelyn,11902,Second,Spring,Field
204918,KHAN,Molly,20460,Apache,Spring,Field
171734,KHAN,Sandra,13106,Hillside,Spring,Field
179070,KIDD,Kenneth,16181,Cottonwood,Spring,Field
172001,KING,Andres,5197,Dogwood,Spring,Field
172007,KING,Chris,21886,Second,Spring,Field
174835,KING,Jerry,17997,Hill,Spring,Field
171324,KING,Karen,19686,Broadway,Spring,Field
171242,KING,Lois,25931,Cypress,Spring,Field
173278,KING,Roger,6952,Dogwood,Spring,Field
172740,KIRBY,Angela,5863,Malulani,Spring,Field
171897,KIRBY,Aubrey,25885,Willow,Spring,Field
171832,KIRK,Daniel,7667,Shore,Spring,Field
175824,KIRK,Gregory,28673,Lakeview,Spring,Field
172014,KIRK,Harold,20765,First,Spring,Field
171269,KIRK,Jose,24811,Magnolia,Spring,Field
175676,KIRK,Sean,17336,Bay,Spring,Field
170943,KLEIN,Bianca,392,Twelfth,Spring,Field
172295,KLEIN,Gloria,11553,Palo,Verde,Spring
172779,KLEIN,Ralph,2878,County,Line,Spring
178832,KLEIN,Robyn,13849,Center,Spring,Field
170976,KLEIN,Tyrone,7067,Navajo,Spring,Field
173896,KLINE,Lindsay,16386,Pioneer,Spring,Field
173127,KLINE,Manuel,14151,Fifth,Spring,Field
174659,KLINE,Theresa,27280,Shore,Spring,Field
171314,KLINE,Tyrone,22975,Wilson,Spring,Field
171432,KNAPP,Cheryl,23149,West,Spring,Field
184109,KNAPP,Monique,11636,Shore,Spring,Field
171158,KNAPP,Veronica,827,Cherry,Spring,Field
173498,KNAPP,Whitney,4036,Church,Spring,Field
177637,KNIGHT,Claudia,15926,Lakeview,Spring,Field
172749,KNIGHT,Sheryl,11933,Airport,Spring,Field
176292,KNIGHT,Timothy,22464,Sunset,Spring,Field
179890,KNOX,Caitlyn,24118,Kansas,Spring,Field
172660,KNOX,Jenna,7296,Apache,Spring,Field
174491,KNOX,Kenneth,3400,Delaware,Spring,Field
174207,KNOX,Marcus,23402,Meadow,Spring,Field
171159,KNOX,Marsha,7810,Orchard,Spring,Field
172254,KNOX,Meghan,27035,Sixth,Spring,Field
172238,KOCH,Alex,17269,Maple,Spring,Field
171109,KOCH,Eric,23621,Walnut,Spring,Field
184305,KOCH,Wayne,8248,Kukui,Spring,Field
173801,KOCH,Wendy,2878,Hampton,Spring,Field
172733,KRAMER,Arnold,13689,Kansas,Spring,Field
180705,KRAMER,Bridget,1168,Cypress,Spring,Field
173151,KRAMER,Monica,13438,Park,Spring,Field
172013,KRAMER,Zachary,29017,Meadow,Spring,Field
179299,KRAUSE,Ida,9891,Ridge,Spring,Field
172210,KRAUSE,Shelia,18253,Sycamore,Spring,Field
174773,KRUEGER,Dakota,20240,Highland,Spring,Field
175003,KRUEGER,Jerry,14661,Ridge,Spring,Field
171246,KRUEGER,Lonnie,27141,Fifth,Spring,Field
173129,LAM,Carson,12888,Third,Spring,Field
176445,LAM,Dawn,4705,Hill,Spring,Field
177642,LAM,Gabriel,29433,Sycamore,Spring,Field
174040,LAM,Hunter,20745,Quail,Spring,Field
173424,LAMB,Andrew,9446,S,400,Spring
172773,LAMB,Bruce,16068,Laurel,Spring,Field
177076,LAMB,Cynthia,2698,Park,Spring,Field
171236,LAMBERT,Audrey,26829,Maple,Spring,Field
171100,LAMBERT,Jeff,15509,River,Spring,Field
171628,LAMBERT,Tracey,9332,First,Spring,Field
170937,LANDRY,Anna,13937,Laurel,Spring,Field
175071,LANDRY,Cheyenne,3413,Washington,Spring,Field
172321,LANDRY,Esther,17605,Eleventh,Spring,Field
171866,LANDRY,Gracie,355,Lake,Spring,Field
176398,LANDRY,Jo,11309,County,Line,Spring
173599,LANDRY,Manuel,25235,Juniper,Spring,Field
172129,LANDRY,Martha,27096,Wilson,Spring,Field
171593,LANE,Alyssa,13755,Jackson,Spring,Field
175778,LANE,Joann,11124,Redwood,Spring,Field
174516,LANE,Peter,27719,Sycamore,Spring,Field
178549,LANE,Sherri,6492,Apache,Spring,Field
171035,LANG,Genesis,3453,Walnut,Spring,Field
198421,LANG,Kathryn,2319,Hemlock,Spring,Field
171450,LANG,Melinda,29926,Holly,Spring,Field
175759,LANG,Robin,2019,Hickory,Spring,Field
171294,LANG,Ronnie,21018,Malulani,Spring,Field
171555,LANG,Wesley,7250,Evergreen,Spring,Field
174477,LARA,Cheryl,11928,Aloha,Spring,Field
183140,LARA,Julia,7491,Fifth,Spring,Field
175079,LARA,Robert,21780,Bay,Spring,Field
172992,LARSEN,Christopher,23674,River,Spring,Field
184443,LARSEN,Courtney,19274,Washington,Spring,Field
171396,LARSEN,Linda,13952,Spruce,Spring,Field
175507,LARSEN,Virginia,9774,Lehua,Spring,Field
171860,LARSON,Clarence,15074,Canyon,Spring,Field
179315,LAWRENCE,Alexander,24012,Birch,Spring,Field
175474,LAWRENCE,Charlene,6522,Wilson,Spring,Field
172896,LAWRENCE,Faith,18028,A,Spring,Field
173468,LAWRENCE,Glenn,26044,North,Spring,Field
172632,LAWRENCE,Jermaine,12484,Spruce,Spring,Field
171043,LAWRENCE,Manuel,12259,Kansas,Spring,Field
173453,LAWRENCE,Rachael,18431,Hampton,Spring,Field
178274,LAWSON,Edward,19449,Lee,Spring,Field
174748,LAWSON,Jason,24019,Cherry,Spring,Field
172368,LAWSON,Shawn,14502,Center,Spring,Field
172244,LE,Amber,28963,Fourth,Spring,Field
172180,LE,Howard,20915,Meadow,Spring,Field
180819,LE,Julia,11559,Jackson,Spring,Field
176785,LE,Kelly,12414,Hampton,Spring,Field
186327,LE,Kelsey,7916,Orchard,Spring,Field
172911,LE,Sara,7558,Hampton,Spring,Field
171562,LEACH,Tamara,9781,Cedar,Spring,Field
173295,LEBLANC,Christopher,7424,Apache,Spring,Field
173700,LEE,Ana,13887,Aspen,Spring,Field
172987,LEE,Douglas,25674,Spruce,Spring,Field
172106,LEE,Patrick,27649,Fifth,Spring,Field
171165,LEON,Angela,25440,Quail,Spring,Field
176778,LEONARD,Bruce,4608,Cottonwood,Spring,Field
177092,LEONARD,Charles,16269,Bay,Spring,Field
178284,LEONARD,Cooper,11352,Cypress,Spring,Field
172871,LEONARD,Courtney,7492,Mesquite,Spring,Field
174503,LEONARD,Jared,25953,Mesquite,Spring,Field
174538,LEONARD,Jennifer,910,Narragansett,Spring,Field
170911,LEONARD,Jillian,16398,Center,Spring,Field
171498,LEONARD,Virginia,27715,Birch,Spring,Field
173246,LESTER,Claudia,2142,Broadway,Spring,Field
171468,LESTER,Veronica,2272,Hillside,Spring,Field
173751,LEVINE,Ana,4812,Mesquite,Spring,Field
175551,LEVINE,Avery,16131,Walnut,Spring,Field
173485,LEVINE,Diana,19792,Ridge,Spring,Field
174273,LEVINE,Guy,4016,Navajo,Spring,Field
175236,LEVINE,Jerome,3918,Center,Spring,Field
175548,LEVINE,Robin,24356,Elm,Spring,Field
172604,LEVY,Dawn,8597,Highland,Spring,Field
171513,LEVY,Julie,29265,Kukui,Spring,Field
173248,LEVY,Nathan,24083,Maple,Spring,Field
171180,LEVY,Vincent,28518,North,Spring,Field
172803,LEWIS,Darrell,29901,Juniper,Spring,Field
174405,LEWIS,Stephanie,5223,Hemlock,Spring,Field
179925,LI,Isabella,16328,N,400,Spring
176814,LI,Joseph,26995,Pleasant,Spring,Field
174863,LI,Katherine,227,Sixth,Spring,Field
176024,LI,Katherine,28160,Lake,Spring,Field
177123,LI,Logan,7498,Fourth,Spring,Field
171388,LI,Roger,25416,Cedar,Spring,Field
171280,LI,Sidney,433,Hickory,Spring,Field
174803,LI,Terrence,10546,Columbine,Spring,Field
172672,LIN,Andrew,14172,Sixth,Spring,Field
172017,LIN,Curtis,13941,Dogwood,Spring,Field
174756,LIN,Julia,5284,Fourth,Spring,Field
175790,LIN,Lillian,4778,Dogwood,Spring,Field
172786,LIN,Mariah,4781,Lake,Spring,Field
175631,LIN,Peter,9845,Walnut,Spring,Field
175089,LIN,Stacey,21179,Canyon,Spring,Field
172158,LINDSEY,Earl,4971,Hill,Spring,Field
171623,LINDSEY,Gabriella,22810,Palo,Verde,Spring
174823,LINDSEY,Ivan,5036,Second,Spring,Field
174131,LINDSEY,Meghan,4496,Fifth,Spring,Field
171554,LITTLE,Carlos,6961,Thirteenth,Spring,Field
171668,LITTLE,Eli,7539,Apache,Spring,Field
211865,LITTLE,Jimmie,3471,Center,Spring,Field
174339,LITTLE,Jodi,21447,Spruce,Spring,Field
172037,LITTLE,Tommy,24825,North,Spring,Field
182935,LIU,Harry,4201,Lee,Spring,Field
173358,LIU,Jenna,26159,Hill,Spring,Field
172075,LIU,Savannah,21756,Ninth,Spring,Field
179709,LIVINGSTON,Anna,6518,Palo,Verde,Spring
176158,LIVINGSTON,Brooklyn,26840,Mesquite,Spring,Field
176952,LIVINGSTON,Karen,11584,Kahili,Spring,Field
184325,LLOYD,Jerry,10457,Hemlock,Spring,Field
174897,LLOYD,Johnnie,12805,Walnut,Spring,Field
172390,LLOYD,Juan,11370,Third,Spring,Field
190940,LOGAN,Dean,22435,Juniper,Spring,Field
172734,LOGAN,Mary,28728,Sixth,Spring,Field
175850,LOGAN,Pamela,13320,Airport,Spring,Field
173191,LOGAN,Zoe,25325,Pinon,Spring,Field
177470,LONG,Francis,16499,Birch,Spring,Field
172028,LONG,Gregory,11693,Apache,Spring,Field
180278,LOPEZ,Guy,10834,Delaware,Spring,Field
179333,LOPEZ,Paulette,20578,Hemlock,Spring,Field
171363,LOPEZ,Rachael,3303,Main,Spring,Field
173853,LOVE,Christopher,2056,Meadow,Spring,Field
175866,LOVE,Dennis,21586,Mesquite,Spring,Field
171089,LOVE,Jim,5419,Walnut,Spring,Field
174764,LOVE,Wendy,22626,Airport,Spring,Field
173328,LOWE,Ernest,816,Mountain,View,Spring
176623,LOWE,Sue,25995,Holly,Spring,Field
171201,LOWE,Yolanda,1879,Cherry,Spring,Field
171877,LOWERY,Billy,18240,Fifth,Spring,Field
185664,LOWERY,Jeanette,17417,Pioneer,Spring,Field
171198,LOWERY,Juan,6507,Eighth,Spring,Field
173743,LOWERY,Ryan,4757,Sixth,Spring,Field
171431,LOZANO,Henry,27556,Lincoln,Spring,Field
171442,LOZANO,Sonya,7883,Wood,Spring,Field
176309,LOZANO,Walter,19756,Walnut,Spring,Field
172058,LUCAS,Dustin,1946,Apache,Spring,Field
173773,LUCAS,Gabriel,7854,Thirteenth,Spring,Field
171129,LUCAS,Shirley,29910,Cedar,Spring,Field
177036,LUCERO,Jeremy,23562,Hemlock,Spring,Field
171707,LUNA,Bianca,754,Navajo,Spring,Field
173072,LUNA,Derek,1336,Evergreen,Spring,Field
171577,LUNA,Gabriella,16838,Malulani,Spring,Field
176836,LUNA,Larry,12595,Fifth,Spring,Field
173663,LUNA,Mario,22573,Spruce,Spring,Field
180471,LYNCH,Mikayla,19339,Kansas,Spring,Field
176357,LYNCH,Phillip,17384,Hemlock,Spring,Field
180958,LYNN,Bill,16150,Washington,Spring,Field
176492,LYNN,Gary,23359,Pleasant,Spring,Field
173219,LYONS,Annette,5768,Jackson,Spring,Field
174716,LYONS,Ariel,27055,Malulani,Spring,Field
175192,LYONS,Rodney,27077,Aloha,Spring,Field
172167,MACDONALD,Danny,3054,Highland,Spring,Field
173769,MACDONALD,Jeremy,16066,Sycamore,Spring,Field
172278,MACDONALD,Joan,26339,North,Spring,Field
179504,MACDONALD,Megan,632,Spruce,Spring,Field
173952,MACDONALD,Todd,2937,Lincoln,Spring,Field
173301,MACIAS,Alfred,28278,Dogwood,Spring,Field
171065,MACIAS,Jeremiah,15178,Hillside,Spring,Field
175642,MACIAS,Scott,3524,Aloha,Spring,Field
170954,MACK,Sandra,20402,Pecan,Spring,Field
174089,MACK,Stacey,4219,Wilson,Spring,Field
177161,MACK,Tristan,8358,River,Spring,Field
172200,MADDEN,Ashton,3768,North,Spring,Field
171013,MADDEN,Bruce,9661,Malulani,Spring,Field
189332,MADDEN,Cheryl,7900,Seventh,Spring,Field
172505,MADDEN,Emmanuel,12280,Kahili,Spring,Field
170988,MADDEN,Sheila,8037,Redwood,Spring,Field
175817,MADDEN,Tamara,27064,Sixth,Spring,Field
174157,MADDOX,Jacqueline,8694,County,Line,Spring
171508,MADDOX,Kevin,6716,Hickory,Spring,Field
171665,MADDOX,Marilyn,19464,Lehua,Spring,Field
172303,MADDOX,Theresa,11202,Johnson,Spring,Field
171718,MAHONEY,Ann,18502,Aloha,Spring,Field
172549,MAHONEY,Bernice,20932,River,Spring,Field
172385,MAHONEY,Brendan,15252,Bay,Spring,Field
173754,MAHONEY,Cooper,13406,West,Spring,Field
172977,MAHONEY,Howard,6684,Columbine,Spring,Field
181539,MAHONEY,Kimberly,13958,Narragansett,Spring,Field
172522,MAHONEY,Levi,1345,Holly,Spring,Field
172178,MALDONADO,Alex,15857,Laurel,Spring,Field
171612,MALDONADO,Darin,16877,Center,Spring,Field
171527,MALDONADO,Joe,20051,Twelfth,Spring,Field
184061,MALDONADO,Ruth,11638,Orchard,Spring,Field
172151,MALONE,Caroline,1525,Pecan,Spring,Field
172428,MALONE,Francis,23771,Hillside,Spring,Field
171518,MALONE,Raymond,13636,Mesquite,Spring,Field
173904,MALONE,Timothy,616,Pinon,Spring,Field
172961,MANN,Amanda,23869,Canyon,Spring,Field
171066,MANN,Catherine,6125,Pioneer,Spring,Field
170963,MANN,Steven,28337,Ninth,Spring,Field
171858,MANNING,Andrea,10032,Magnolia,Spring,Field
172937,MANNING,Angela,29613,Birch,Spring,Field
173325,MANNING,Brenda,25995,Airport,Spring,Field
179279,MANNING,Patrick,17112,Laurel,Spring,Field
172730,MARKS,Lance,12174,Center,Spring,Field
172891,MARKS,Theresa,14257,Cypress,Spring,Field
183031,MARQUEZ,Haley,23883,Redwood,Spring,Field
174602,MARQUEZ,Janis,23976,First,Spring,Field
179565,MARSH,Delores,12043,S,400,Spring
172610,MARSH,Henry,17141,Lincoln,Spring,Field
176261,MARSH,Mario,28431,Sycamore,Spring,Field
171724,MARSH,Randall,11471,Malulani,Spring,Field
172225,MARSH,Tommy,2582,Bay,Spring,Field
174801,MARSH,Valerie,16881,Cherry,Spring,Field
181057,MARSHALL,Oscar,4548,Lake,Spring,Field
172953,MARSHALL,Ronnie,3662,Laurel,Spring,Field
171160,MARTIN,Amanda,4005,Kukui,Spring,Field
171444,MARTIN,Jade,6911,Johnson,Spring,Field
173118,MARTIN,Kaitlin,14283,Canyon,Spring,Field
182256,MARTIN,Natasha,13936,Pioneer,Spring,Field
178491,MARTIN,Sergio,23727,Eighth,Spring,Field
171366,MARTIN,Sheila,10950,Johnson,Spring,Field
175143,MARTIN,Wesley,24906,Bay,Spring,Field
171072,MARTINEZ,Alan,10746,Navajo,Spring,Field
180877,MARTINEZ,Jerry,19837,S,400,Spring
178716,MARTINEZ,Joel,26634,Cypress,Spring,Field
174710,MARTINEZ,Jon,27076,Highland,Spring,Field
174360,MASON,Alec,18947,Hickory,Spring,Field
177812,MASON,Amanda,10463,Wood,Spring,Field
171188,MASON,Brad,8562,Center,Spring,Field
171564,MASON,Carla,18375,Pleasant,Spring,Field
172308,MASON,Cynthia,1704,Pleasant,Spring,Field
170915,MASON,Kurt,19670,S,100,Spring
179218,MASSEY,Troy,1400,Tenth,Spring,Field
171511,MATA,Elizabeth,27341,Magnolia,Spring,Field
171304,MATA,Francis,5403,Pecan,Spring,Field
176583,MATA,Jeffery,13751,Redwood,Spring,Field
188716,MATA,Neil,22873,Orchard,Spring,Field
172130,MATHEWS,Deborah,22763,Willow,Spring,Field
173956,MATHEWS,Lily,21065,Highland,Spring,Field
172922,MATHIS,Gerard,40,Cypress,Spring,Field
176843,MATHIS,Kelly,18285,Aloha,Spring,Field
183381,MATTHEWS,Jeffrey,20553,Magnolia,Spring,Field
174381,MATTHEWS,Jesse,22306,Spruce,Spring,Field
171675,MATTHEWS,Marc,26797,Delaware,Spring,Field
177555,MATTHEWS,Olivia,13556,Aspen,Spring,Field
183087,MATTHEWS,Vanessa,9013,Hillside,Spring,Field
171437,MATTHEWS,Vincent,14269,Narragansett,Spring,Field
170969,MAXWELL,Darlene,18837,Main,Spring,Field
172456,MAXWELL,Randy,10384,Jackson,Spring,Field
171369,MAXWELL,Sarah,14918,Hampton,Spring,Field
171603,MAXWELL,Vickie,11589,Washington,Spring,Field
175650,MAY,Becky,24185,Orchard,Spring,Field
182338,MAY,Brendan,5933,Fourth,Spring,Field
176293,MAY,Colleen,24775,Ninth,Spring,Field
173492,MAY,Kenneth,20308,First,Spring,Field
189999,MAY,Mario,12037,Aloha,Spring,Field
172266,MAY,Mark,28387,S,100,Spring
178324,MAY,Paul,21099,Williams,Spring,Field
172775,MAY,Steven,10016,Mesquite,Spring,Field
171170,MAYER,Carla,21385,Cottonwood,Spring,Field
173992,MAYER,Caroline,15902,Apache,Spring,Field
171844,MAYER,Gabriel,1548,Willow,Spring,Field
181389,MAYER,Gladys,11070,Kahili,Spring,Field
171880,MAYER,Janice,14455,Thirteenth,Spring,Field
173506,MAYER,Kelly,16342,Lee,Spring,Field
172234,MAYER,Nathan,10261,Narragansett,Spring,Field
171715,MAYER,Randall,26236,Kansas,Spring,Field
172084,MAYER,Regina,19402,Lakeview,Spring,Field
172908,MAYNARD,Elizabeth,14566,Kukui,Spring,Field
171984,MAYNARD,Gordon,26650,Walnut,Spring,Field
180807,MAYNARD,Maurice,24626,Mesquite,Spring,Field
187817,MAYNARD,Paul,1082,Fifth,Spring,Field
172650,MAYO,Aimee,15125,Canyon,Spring,Field
171783,MAYO,Cristian,23023,Walnut,Spring,Field
171364,MAYO,Ethel,4014,Juniper,Spring,Field
174545,MAYO,Francis,7942,Apache,Spring,Field
176718,MAYO,Howard,23604,Cherry,Spring,Field
174536,MAYO,Seth,28464,Malulani,Spring,Field
172511,MAYS,Eugene,6529,Pinon,Spring,Field
174478,MAYS,Gene,28142,Sunset,Spring,Field
